,State Name,Indicator Name,Date,Value
2093,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-01,82.0
2094,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-02,98.0
2095,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-03,117.0
2096,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-04,125.0
2097,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-05,130.0
2098,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-06,142.0
2099,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-07,188.0
2100,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-08,246.0
2101,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-09,297.0
2102,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-10,322.0
2103,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-11,365.0
2104,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-12,377.0
2105,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-13,383.0
2106,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-14,388.0
2107,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-15,411.0
2108,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-16,438.0
2109,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-17,453.0
2110,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-18,475.0
2111,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-19,494.0
2112,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-20,534.0
2113,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-21,571.0
2114,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-22,593.0
2115,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-23,629.0
2116,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-24,653.0
2117,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-25,702.0
2118,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-26,749.0
2119,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-27,900.0
2120,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-28,1083.0
2121,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-29,1211.0
2122,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-30,1211.0
2123,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-05-31,1618.0
2124,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-01,1710.0
2125,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-02,1900.0
2126,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-03,1946.0
2127,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-04,2077.0
2128,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-05,2210.0
2129,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-06,2225.0
2130,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-07,2425.0
2131,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-08,2480.0
2132,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-09,2499.0
2133,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-10,2864.0
2134,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-11,3071.0
2135,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-12,3266.0
2136,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-13,3587.0
2137,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-14,3956.0
2138,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-15,4170.0
2139,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-16,4409.0
2140,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-17,4644.0
2141,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-18,4926.0
2142,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-19,5056.0
2143,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-20,5098.0
2144,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-21,5529.0
2145,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-22,5580.0
2146,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-23,5781.0
2147,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-24,6104.0
2148,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-25,6113.0
2149,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-26,6441.0
2150,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-27,6762.0
2151,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-28,6843.0
2152,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-29,7118.0
2153,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-06-30,7390.0
2154,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-01,7687.0
2155,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-02,7946.0
2156,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-03,8020.0
2157,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-04,8214.0
2158,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-05,8686.0
2159,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-06,8765.0
2160,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-07,8997.0
2161,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-08,9284.0
2162,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-09,9554.0
2163,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-10,9816.0
2164,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-11,10109.0
2165,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-12,10685.0
2166,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-13,11498.0
2167,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-14,12317.0
2168,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-15,12849.0
2169,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-16,13462.0
2170,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-17,14018.0
2171,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-18,14621.0
2172,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-19,15536.0
2173,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-20,16308.0
2174,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-21,17433.0
2175,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-22,18515.0
2176,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-23,19646.0
2177,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-24,20769.0
2178,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-25,22343.0
2179,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-26,24053.0
2180,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-28,29220.0
2181,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-29,30504.0
2182,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-30,31673.0
2183,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-07-31,33650.0
2184,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-01,35473.0
2185,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-02,36637.0
2186,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-03,38508.0
2187,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-04,40760.0
2188,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-05,42370.0
2189,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-06,43820.0
2190,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-07,43537.0
2191,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-08,44482.0
2192,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-09,48243.0
2193,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-10,51158.0
2194,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-11,54088.0
2195,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-12,56709.0
2196,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-13,59786.0
2197,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-14,62284.0
2198,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-15,64930.0
2199,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-16,68510.0
2200,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-17,72324.0
2201,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-18,76452.0
2202,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-19,80330.0
2203,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-20,84404.0
2204,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-21,87660.0
2205,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-22,91552.0
2206,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-23,94858.0
2207,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-24,98325.0
2208,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-25,101292.0
2209,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-26,104301.0
2210,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-27,106361.0
2211,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-28,109175.0
2212,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-29,112452.0
2213,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-30,114772.0
2214,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-08-31,117124.0
2215,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-01,119540.0
2216,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-02,121560.0
2217,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-03,123794.0
2218,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-04,124976.0
2219,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-05,126371.0
2220,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-06,128503.0
2221,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-07,130485.0
2222,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-08,132145.0
2223,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-09,134391.0
2224,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-10,135791.0
2225,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-11,137544.0
2226,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-12,139458.0
2227,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-13,141499.0
2228,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-14,143350.0
2229,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-15,145560.0
2230,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-16,146980.0
2231,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-17,148656.0
2232,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-18,150040.0
2233,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-19,151750.0
2234,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-20,153298.0
2235,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-21,155155.0
2236,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-22,156242.0
2237,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-23,157454.0
2238,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-24,159022.0
2239,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-25,160178.0
2240,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-26,161874.0
2241,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-27,163432.0
2242,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-28,164987.0
2243,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-29,166276.0
2244,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-09-30,168025.0
2245,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-01,169732.0
2246,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-02,171048.0
2247,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-03,172449.0
2248,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-04,173932.0
2249,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-05,175458.0
2250,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-06,176995.0
2251,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-07,178395.0
2252,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-08,179732.0
2253,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-09,180696.0
2254,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-10,182121.0
2255,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-11,183390.0
2256,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-12,184541.0
2257,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-13,185911.0
2258,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-14,187059.0
2259,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-15,188380.0
2260,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-16,189186.0
2261,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-17,190425.0
2262,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-18,191619.0
2263,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-19,192783.0
2264,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-20,194005.0
2265,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-21,195046.0
2266,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-22,196240.0
2267,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-23,197208.0
2268,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-24,198532.0
2269,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-25,199757.0
2270,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-26,200918.0
2271,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-27,201942.0
2272,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-28,203174.0
2273,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-29,204178.0
2274,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-30,205108.0
2275,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-10-31,206346.0
2276,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-01,207480.0
2277,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-02,208644.0
2278,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-03,209582.0
2279,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-04,210672.0
2280,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-05,211398.0
2281,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-06,211872.0
2282,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-07,212452.0
2283,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-08,213513.0
2284,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-09,214207.0
2285,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-10,215263.0
2286,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-11,216097.0
2287,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-12,216940.0
2288,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-13,217594.0
2289,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-14,218313.0
2290,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-15,218689.0
2291,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-16,219263.0
2292,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-17,220007.0
2293,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-18,220668.0
2294,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-19,221272.0
2295,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-20,221924.0
2296,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-21,222420.0
2297,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-22,222879.0
2298,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-23,223484.0
2299,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-24,224073.0
2300,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-25,224715.0
2301,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-26,225077.0
2302,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-27,225602.0
2303,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-28,226267.0
2304,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-29,226939.0
2305,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-11-30,227456.0
2306,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-01,227987.0
2307,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-02,228316.0
2308,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-03,228797.0
2309,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-04,229249.0
2310,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-05,229883.0
2311,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-06,230630.0
2312,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-07,231248.0
2313,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-08,231884.0
2314,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-09,232563.0
2315,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-10,233298.0
2316,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-11,233766.0
2317,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-12,234383.0
2318,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-13,234958.0
2319,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-14,235528.0
2320,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-15,236247.0
2321,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-16,236782.0
2322,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-17,237267.0
2323,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-18,237770.0
2324,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-19,238316.0
2325,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-20,239109.0
2326,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-21,239693.0
2327,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-22,240219.0
2328,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-23,240716.0
2329,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-24,241031.0
2330,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-25,241546.0
2331,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-26,242068.0
2332,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-27,242767.0
2333,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-28,243461.0
2334,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-29,244076.0
2335,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-30,244599.0
2336,Bihar,Cured/Discharged/Migrated Case of COVID-19,2020-12-31,245156.0
2337,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-01,245476.0
2338,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-02,245874.0
2339,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-03,246389.0
2340,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-04,246979.0
2341,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-05,247484.0
2342,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-06,247929.0
2343,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-07,248410.0
2344,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-08,248762.0
2345,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-09,249198.0
2346,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-10,249709.0
2347,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-11,250088.0
2348,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-12,250439.0
2349,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-13,250632.0
2350,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-14,251027.0
2351,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-15,251278.0
2352,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-16,251632.0
2353,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-17,251975.0
2354,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-18,252331.0
2355,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-19,253007.0
2356,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-20,253289.0
2357,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-21,253569.0
2358,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-22,254359.0
2359,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-23,254359.0
2360,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-24,254563.0
2361,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-25,254991.0
2362,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-26,255019.0
2363,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-27,255174.0
2364,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-28,256014.0
2365,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-29,256679.0
2366,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-30,256857.0
2367,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-01-31,257021.0
2368,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-01,257169.0
2369,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-02,257306.0
2370,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-03,257474.0
2371,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-04,257618.0
2372,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-05,257702.0
2373,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-06,257914.0
2374,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-07,257971.0
2375,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-08,258221.0
2376,Bihar,Cured/Discharged/Migrated Case of COVID-19,2021-02-09,258771.0
